algorithm,solution_id,truck_id,makespan,carbon,truck_route,drone_customers
PFG_MOEA_D,1,1,212.99,857.16,0 4 80 53 66 94 32 49 51 45 24 97 93 100 81 75 55 9 76 42 28 46 7 8 0,49
PFG_MOEA_D,1,2,212.99,857.16,0 61 60 29 5 52 87 6 65 90 79 3 36 54 70 72 67 86 82 58 77 50 48 62 92 0,65 86 92
PFG_MOEA_D,1,3,212.99,857.16,0 43 0,
PFG_MOEA_D,1,4,212.99,857.16,0 25 2 99 34 1 23 84 39 56 68 37 33 22 21 91 18 16 40 31 17 19 0,18 23
PFG_MOEA_D,1,5,212.99,857.16,0 20 35 71 15 30 64 78 74 63 88 85 98 14 73 12 27 13 0,98
PFG_MOEA_D,1,6,212.99,857.16,0 41 95 57 96 83 11 26 59 44 38 47 69 89 10 0,26
PFG_MOEA_D,2,1,192.21,909.69,0 46 55 9 76 42 28 10 89 69 47 38 44 41 73 12 27 13 95 57 0,10 47 95
PFG_MOEA_D,2,2,192.21,909.69,0 96 26 59 8 7 75 81 100 93 97 61 60 52 87 6 65 29 5 90 79 0,26 52
PFG_MOEA_D,2,3,192.21,909.69,0 4 80 53 66 94 51 45 24 0,
PFG_MOEA_D,2,4,192.21,909.69,0 49 32 36 54 70 72 67 86 82 3 58 77 50 92 62 48 34 0,48 82
PFG_MOEA_D,2,5,192.21,909.69,0 99 2 25 43 1 22 23 84 56 39 68 37 33 21 91 18 19 0,19 21 39
PFG_MOEA_D,2,6,192.21,909.69,0 20 17 31 16 40 35 71 15 30 64 78 74 63 88 85 98 14 11 83 0,74
PFG_MOEA_D,3,1,186.81,1035.74,0 49 32 79 90 65 6 87 52 5 29 60 61 97 75 55 9 76 46 0,52 61
PFG_MOEA_D,3,2,186.81,1035.74,0 8 7 81 100 93 41 95 13 27 12 0,
PFG_MOEA_D,3,3,186.81,1035.74,0 4 80 53 66 94 36 3 58 77 48 62 92 43 1 34 99 2 25 50 0,48 92
PFG_MOEA_D,3,4,186.81,1035.74,0 54 70 72 67 86 82 23 84 39 56 68 37 33 22 21 91 18 16 40 0,39 67 82
PFG_MOEA_D,3,5,186.81,1035.74,0 20 19 17 31 35 71 15 30 64 78 74 63 11 83 96 26 57 0,64
PFG_MOEA_D,3,6,186.81,1035.74,0 73 14 88 85 98 59 44 38 47 69 89 10 28 42 24 45 51 0,47 51 98
PFG_MOEA_D,4,1,240.45,769.04,0 12 0,12
PFG_MOEA_D,4,2,240.45,769.04,0 27 13 95 57 96 83 11 26 59 44 38 47 69 89 10 28 46 8 7 42 76 9 55 75 81 100 0,26 27 76
PFG_MOEA_D,4,3,240.45,769.04,0 93 97 61 60 52 87 6 65 29 5 90 79 4 80 0,52
PFG_MOEA_D,4,4,240.45,769.04,0 53 66 94 24 45 51 49 32 36 54 70 72 67 86 82 3 58 77 50 0,49 82
PFG_MOEA_D,4,5,240.45,769.04,0 92 62 48 34 99 2 25 0,48 92
