algorithm,solution_id,truck_id,makespan,carbon,truck_route,drone_customers
PFG_MOEA_D,1,1,191.29,810.92,0 1 22 23 39 56 68 84 33 37 21 91 20 17 0,
PFG_MOEA_D,1,2,191.29,810.92,0 13 27 12 73 41 95 57 96 83 11 14 98 85 88 63 74 78 64 30 15 71 35 31 40 16 18 19 0,57 78 85
PFG_MOEA_D,1,3,191.29,810.92,0 10 26 59 44 38 69 47 89 28 46 7 8 100 81 42 76 9 55 75 97 93 0,46
PFG_MOEA_D,1,4,191.29,810.92,0 90 65 6 87 52 60 61 29 5 49 94 66 53 80 4 0,66
PFG_MOEA_D,1,5,191.29,810.92,0 24 45 51 79 32 67 86 82 72 70 54 36 3 58 77 48 62 92 43 34 25 2 50 0,2 24 70 82 92
PFG_MOEA_D,1,6,191.29,810.92,0 99 0,99
PFG_MOEA_D,2,1,177.8,869.76,0 10 26 59 44 38 69 47 89 28 46 7 42 76 9 55 75 81 100 8 0,47
PFG_MOEA_D,2,2,177.8,869.76,0 93 97 61 60 52 87 6 65 90 29 5 49 94 66 0,65
PFG_MOEA_D,2,3,177.8,869.76,0 4 80 53 24 45 51 79 32 67 86 82 72 70 54 36 3 58 77 48 62 92 50 0,70 79
PFG_MOEA_D,2,4,177.8,869.76,0 2 25 43 34 99 1 22 23 39 56 68 84 33 37 21 91 20 17 12 27 13 0,
PFG_MOEA_D,2,5,177.8,869.76,0 73 41 95 0,
PFG_MOEA_D,2,6,177.8,869.76,0 57 96 83 11 14 98 85 88 63 74 78 64 30 15 71 35 31 40 16 18 19 0,19 57 71 78
PFG_MOEA_D,3,1,163.19,1010.59,0 10 26 59 44 38 69 47 89 28 46 7 42 76 9 55 75 0,46 69
PFG_MOEA_D,3,2,163.19,1010.59,0 8 100 81 93 97 61 60 52 87 6 65 90 29 5 49 94 66 53 51 45 24 4 80 0,5 24 65 66
PFG_MOEA_D,3,3,163.19,1010.59,0 79 32 3 36 54 70 72 67 39 56 68 37 33 22 1 25 2 0,25 36 56 70 79
PFG_MOEA_D,3,4,163.19,1010.59,0 21 91 20 17 73 41 95 57 96 83 11 12 27 13 0,96
PFG_MOEA_D,3,5,163.19,1010.59,0 14 98 85 88 63 74 78 64 30 15 71 35 31 40 16 18 0,71 85
PFG_MOEA_D,3,6,163.19,1010.59,0 19 84 23 82 86 58 77 50 92 62 48 43 34 99 0,19 34
PFG_MOEA_D,4,1,167.78,943.3,0 51 79 32 67 86 82 72 70 54 36 3 58 77 50 92 62 48 43 34 99 25 2 0,2 70 79 82 99
PFG_MOEA_D,4,2,167.78,943.3,0 1 22 23 39 56 68 84 33 37 21 91 19 18 16 31 17 20 0,68
PFG_MOEA_D,4,3,167.78,943.3,0 40 35 71 15 30 64 78 74 63 88 85 98 73 41 95 57 4 0,15 35 85
PFG_MOEA_D,4,4,167.78,943.3,0 24 89 10 26 59 96 83 11 14 12 27 13 0,
PFG_MOEA_D,4,5,167.78,943.3,0 44 38 47 69 28 46 7 42 76 9 55 75 0,46
PFG_MOEA_D,4,6,167.78,943.3,0 8 100 81 93 97 61 60 52 87 6 65 90 29 5 49 94 66 53 45 80 0,5 81 87
PFG_MOEA_D,5,1,224.69,802.56,0 79 32 36 54 70 72 67 86 82 3 21 37 33 84 68 56 39 23 22 1 99 34 43 25 2 50 92 62 58 77 48 0,
PFG_MOEA_D,5,2,224.69,802.56,0 13 27 12 41 73 83 11 14 98 85 88 63 74 78 64 30 15 71 35 40 16 18 91 19 31 17 20 0,40 41
PFG_MOEA_D,5,3,224.69,802.56,0 95 57 0,
PFG_MOEA_D,5,4,224.69,802.56,0 4 80 53 66 94 49 51 45 24 93 42 7 46 28 89 47 69 38 44 59 26 10 96 0,66 69 96
PFG_MOEA_D,5,5,224.69,802.56,0 8 100 81 76 9 55 75 97 61 60 52 87 6 65 90 29 0,87
PFG_MOEA_D,5,6,224.69,802.56,0 5 0,5
PFG_MOEA_D,6,1,153.47,1069.38,0 79 32 94 66 53 80 50 77 58 62 48 92 43 34 56 39 99 2 25 0,2 34 79 92
PFG_MOEA_D,6,2,153.47,1069.38,0 1 22 23 84 68 37 33 21 91 18 19 17 20 73 41 12 27 13 0,19 41
PFG_MOEA_D,6,3,153.47,1069.38,0 95 30 64 78 74 63 88 85 98 14 11 83 96 57 0,85
