algorithm,solution_id,truck_id,makespan,carbon,truck_route,drone_customers
ALNSMO,1,1,165.93,1572.04,0 31 73 15 85 88 14 76 59 38 69 29 52 90 6 36 70 82 0,9 31 52 76
ALNSMO,1,2,165.93,1572.04,0 35 78 64 41 12 95 8 100 45 94 32 66 80 0,12 20
ALNSMO,1,3,165.93,1572.04,0 91 84 37 56 22 68 34 43 50 54 58 4 51 65 5 24 93 9 7 0,9 22 24 37 43 54
ALNSMO,1,4,165.93,1572.04,0 77 27 83 44 96 42 55 75 97 3 72 67 23 39 33 19 17 0,44 77
ALNSMO,1,5,165.93,1572.04,0 89 28 11 74 63 98 30 71 40 16 20 18 13 99 25 49 81 0,13 20 81 98
ALNSMO,1,6,165.93,1572.04,0 57 10 47 46 61 26 60 87 79 53 48 86 62 92 1 21 2 0,21 26 86 92
ALNSMO,2,1,165.93,1572.04,0 31 73 15 85 88 14 76 59 38 69 29 52 90 6 36 70 82 0,9 31 52 76
ALNSMO,2,2,165.93,1572.04,0 35 78 64 41 12 95 8 100 45 94 32 66 80 0,12 20
ALNSMO,2,3,165.93,1572.04,0 91 84 37 56 22 68 34 43 50 54 58 4 51 65 5 24 93 9 7 0,9 22 24 37 43 54
ALNSMO,2,4,165.93,1572.04,0 77 27 83 44 96 42 55 75 97 3 72 67 23 39 33 19 17 0,44 77
ALNSMO,2,5,165.93,1572.04,0 89 28 11 74 63 98 30 71 40 16 20 18 13 99 25 49 81 0,13 20 81 98
ALNSMO,2,6,165.93,1572.04,0 57 10 47 46 61 26 60 87 79 53 48 86 62 92 1 21 2 0,21 26 86 92
ALNSMO,3,1,134.83,2567.94,0 91 74 88 31 85 76 14 59 38 69 28 9 29 90 36 52 23 22 70 0,9 31 52 76
ALNSMO,3,2,134.83,2567.94,0 58 78 57 100 80 45 94 32 6 64 15 35 53 0,20
ALNSMO,3,3,134.83,2567.94,0 46 81 75 66 43 68 37 84 92 54 24 5 12 27 39 56 50 0,12 37 54
ALNSMO,3,4,134.83,2567.94,0 83 51 61 97 77 93 96 42 99 34 1 19 21 33 17 2 44 4 0,19 44 77 83
ALNSMO,3,5,134.83,2567.94,0 89 65 98 41 71 63 30 73 20 13 18 40 16 49 11 47 0,13 98
ALNSMO,3,6,134.83,2567.94,0 95 55 79 60 87 82 67 86 72 62 3 25 26 10 7 8 48 0,79 86
ALNSMO,4,1,134.83,2567.94,0 91 74 88 31 85 76 14 59 38 69 28 9 29 90 36 52 23 22 70 0,9 31 52 76
ALNSMO,4,2,134.83,2567.94,0 58 78 57 100 80 45 94 32 6 64 15 35 53 0,20
ALNSMO,4,3,134.83,2567.94,0 46 81 75 66 43 68 37 84 92 54 24 5 12 27 39 56 50 0,12 37 54
ALNSMO,4,4,134.83,2567.94,0 83 51 61 97 77 93 96 42 99 34 1 19 21 33 17 2 44 4 0,19 44 77 83
ALNSMO,4,5,134.83,2567.94,0 89 65 98 41 71 63 30 73 20 13 18 40 16 49 11 47 0,13 98
ALNSMO,4,6,134.83,2567.94,0 95 55 79 60 87 82 67 86 72 62 3 25 26 10 7 8 48 0,79 86
ALNSMO,5,1,139.1,2150.36,0 52 14 15 85 76 63 74 59 38 27 29 6 90 31 36 70 82 0,9 31 52 76
ALNSMO,5,2,139.1,2150.36,0 100 8 95 64 78 41 80 45 94 32 66 35 12 0,12 20
ALNSMO,5,3,139.1,2150.36,0 56 68 91 43 51 65 54 50 58 37 22 34 84 5 24 75 9 7 4 0,9 24 34 37 43 54
ALNSMO,5,4,139.1,2150.36,0 83 96 93 97 55 69 44 42 77 67 23 72 3 33 39 19 17 0,19 23 44 77 83
ALNSMO,5,5,139.1,2150.36,0 79 89 11 73 88 30 98 71 1 81 99 13 16 40 18 20 49 0,13 81 98
ALNSMO,5,6,139.1,2150.36,0 10 47 46 57 87 60 86 61 28 2 25 26 92 21 62 53 48 0,21 26 86
ALNSMO,6,1,137.83,2366.47,0 91 85 76 74 31 88 14 59 38 69 28 9 29 90 36 52 22 23 70 0,9 31 52 76
ALNSMO,6,2,137.83,2366.47,0 58 80 100 45 94 32 6 57 64 15 78 35 53 0,20
ALNSMO,6,3,137.83,2366.47,0 46 75 81 92 37 68 84 43 66 54 24 5 12 27 39 56 50 0,12 37 54
ALNSMO,6,4,137.83,2366.47,0 83 51 61 97 77 93 96 42 99 34 1 19 21 33 17 2 44 4 0,19 44 77 83
ALNSMO,6,5,137.83,2366.47,0 65 98 89 41 73 30 63 71 20 49 16 40 18 13 11 47 0,13 98
ALNSMO,6,6,137.83,2366.47,0 95 55 79 60 87 82 86 67 72 62 48 25 3 26 8 7 10 0,26 79
ALNSMO,7,1,142.68,1839.42,0 73 52 15 85 88 14 76 59 38 69 29 31 6 90 36 70 82 0,9 31 52 76
ALNSMO,7,2,142.68,1839.42,0 35 78 64 41 95 8 100 45 20 94 66 80 12 0,12 20
ALNSMO,7,3,142.68,1839.42,0 50 54 58 84 56 68 91 37 34 22 43 51 65 5 24 75 9 7 4 0,9 24 34 43 54
ALNSMO,7,4,142.68,1839.42,0 67 72 83 93 97 55 42 44 96 27 77 3 23 39 33 19 17 0,44 77 83
ALNSMO,7,5,142.68,1839.42,0 89 28 11 74 30 98 63 71 99 81 1 16 40 13 18 32 49 0,13 81 98
ALNSMO,7,6,142.68,1839.42,0 10 47 57 46 86 60 87 61 79 53 26 2 25 92 21 62 48 0,21 26 86
ALNSMO,8,1,136.33,2431.62,0 91 74 88 31 85 76 14 59 38 69 28 9 29 90 36 52 23 22 70 0,9 31 52 76
ALNSMO,8,2,136.33,2431.62,0 58 80 100 45 94 32 6 57 64 78 15 35 53 0,20
ALNSMO,8,3,136.33,2431.62,0 46 75 81 54 92 37 68 39 43 66 24 5 12 27 84 56 50 0,12 37 54
ALNSMO,8,4,136.33,2431.62,0 83 51 61 97 77 93 96 42 99 34 1 19 21 33 17 2 44 4 0,19 44 77 83
ALNSMO,8,5,136.33,2431.62,0 65 98 89 41 71 63 30 73 20 13 18 40 16 49 11 47 0,13 98
ALNSMO,8,6,136.33,2431.62,0 95 55 79 60 87 82 67 86 72 62 26 3 25 10 7 8 48 0,26 79 86
ALNSMO,9,1,142.14,1990.63,0 52 14 15 76 85 63 74 59 38 27 29 6 90 31 36 70 82 0,9 31 52 76
ALNSMO,9,2,142.14,1990.63,0 41 64 78 95 8 100 80 45 32 94 66 35 12 0,12 20
ALNSMO,9,3,142.14,1990.63,0 50 54 58 68 56 84 34 22 37 91 43 51 65 5 24 75 9 7 4 0,9 24 34 37 43 54
ALNSMO,9,4,142.14,1990.63,0 83 96 69 55 97 93 44 42 77 3 72 23 67 39 33 19 17 0,23 44 77 83
ALNSMO,9,5,142.14,1990.63,0 89 79 11 73 30 88 98 71 1 81 99 13 16 40 18 20 49 0,13 81 98
ALNSMO,9,6,142.14,1990.63,0 86 61 60 87 53 62 92 46 57 28 10 26 47 21 2 25 48 0,21 26 86
ALNSMO,10,1,142.1,2076.82,0 52 14 15 85 76 63 74 59 38 27 29 6 90 31 36 70 82 0,9 31 52 76
ALNSMO,10,2,142.1,2076.82,0 100 8 95 64 78 41 80 45 94 32 66 35 12 0,12 20
ALNSMO,10,3,142.1,2076.82,0 56 68 91 84 34 22 37 58 43 51 65 54 50 5 24 75 9 7 4 0,9 24 34 37 43 54
ALNSMO,10,4,142.1,2076.82,0 83 96 93 97 55 69 44 42 77 67 23 72 3 33 39 19 17 0,19 23 44 77 83
ALNSMO,10,5,142.1,2076.82,0 79 89 11 73 88 30 98 71 1 81 99 13 16 40 18 20 49 0,13 81 98
ALNSMO,10,6,142.1,2076.82,0 10 47 46 57 87 60 86 61 28 2 25 26 92 21 62 48 53 0,21 26 86
ALNSMO,11,1,142.14,1990.63,0 52 14 15 76 85 63 74 59 38 27 29 6 90 31 36 70 82 0,9 31 52 76
ALNSMO,11,2,142.14,1990.63,0 41 64 78 95 8 100 80 45 32 94 66 35 12 0,12 20
