algorithm,solution_id,truck_id,makespan,carbon,truck_route,drone_customers
MOEA_D,1,1,437.14,781.61,0 83 89 10 26 59 44 38 47 69 42 28 46 7 8 100 93 0,7 93
MOEA_D,1,2,437.14,781.61,0 96 0,96
MOEA_D,1,3,437.14,781.61,0 95 0,95
MOEA_D,1,4,437.14,781.61,0 4 80 53 51 45 24 75 55 9 76 0,51 76
MOEA_D,1,5,437.14,781.61,0 81 0,
MOEA_D,1,6,437.14,781.61,0 57 97 61 60 5 29 52 87 6 65 90 79 32 49 94 66 3 36 54 70 72 67 86 82 58 77 48 62 92 50 25 43 2 99 34 1 22 23 84 56 39 68 37 33 21 91 18 19 20 17 31 16 40 35 71 15 30 64 78 74 63 88 85 98 14 11 41 73 12 27 13 0,2 30 33 60 77
MOEA_D,2,1,223.05,827.75,0 93 57 95 96 83 73 27 13 0,93 95
MOEA_D,2,2,223.05,827.75,0 89 10 26 59 44 38 47 69 28 46 7 42 76 9 55 75 81 100 8 97 24 45 51 53 80 4 0,28 51
MOEA_D,2,3,223.05,827.75,0 66 94 49 32 79 90 65 6 87 52 29 5 60 61 54 70 72 67 82 86 3 36 58 77 48 62 92 43 25 50 0,6 60 67 77 94
MOEA_D,2,4,223.05,827.75,0 2 99 34 1 22 23 84 56 39 68 37 33 21 91 0,37
MOEA_D,2,5,223.05,827.75,0 20 17 31 19 18 16 40 35 71 15 30 64 78 74 63 88 85 98 14 11 41 0,63
MOEA_D,2,6,223.05,827.75,0 12 0,
MOEA_D,3,1,198.81,1002.12,0 8 81 75 100 93 97 24 45 51 86 3 32 49 94 66 53 80 4 0,
MOEA_D,3,2,198.81,1002.12,0 79 90 65 6 87 52 29 5 60 61 36 54 70 72 67 82 58 0,61 67
MOEA_D,3,3,198.81,1002.12,0 13 27 12 41 98 85 88 63 74 78 64 30 15 71 35 40 16 31 17 19 18 50 77 0,12 13 19 98
MOEA_D,3,4,198.81,1002.12,0 62 48 34 1 22 23 84 56 39 68 37 33 21 91 20 0,91
MOEA_D,3,5,198.81,1002.12,0 92 43 25 2 99 57 95 73 14 11 83 96 89 10 0,
MOEA_D,3,6,198.81,1002.12,0 26 59 44 38 47 69 28 55 9 76 42 7 46 0,76
MOEA_D,4,1,206.34,888.71,0 13 27 73 95 57 96 83 89 10 26 59 44 38 47 69 28 42 76 9 55 93 7 46 0,93 96
MOEA_D,4,2,206.34,888.71,0 8 100 81 75 97 24 45 51 49 94 66 53 80 4 0,51 94
MOEA_D,4,3,206.34,888.71,0 32 86 82 67 72 70 54 61 60 5 29 52 87 6 65 90 79 0,6 32 67
MOEA_D,4,4,206.34,888.71,0 77 58 36 3 62 48 92 0,77
MOEA_D,4,5,206.34,888.71,0 50 25 43 21 33 37 68 39 56 84 23 22 1 34 99 2 0,34
MOEA_D,4,6,206.34,888.71,0 91 20 17 31 19 18 16 40 35 71 15 30 64 78 74 63 88 85 98 14 11 41 12 0,64 98
MOEA_D,5,1,204.17,934.87,0 13 27 12 73 41 11 96 26 59 44 38 47 69 0,
MOEA_D,5,2,204.17,934.87,0 10 89 28 46 7 81 42 76 9 55 75 100 8 0,28
MOEA_D,5,3,204.17,934.87,0 4 80 53 66 94 49 51 45 24 5 60 61 97 93 57 95 83 0,95
MOEA_D,5,4,204.17,934.87,0 29 52 87 6 65 90 79 32 3 36 54 70 72 67 86 82 58 77 48 0,86 90
MOEA_D,5,5,204.17,934.87,0 62 92 43 50 25 2 99 34 1 22 23 84 56 39 68 37 33 21 91 18 19 17 31 20 0,2 19 37 43
MOEA_D,5,6,204.17,934.87,0 16 40 35 71 15 30 64 78 74 63 88 85 98 14 0,30 63 98
MOEA_D,6,1,198.92,962.28,0 51 45 24 97 75 55 9 76 42 28 69 47 38 44 59 26 10 89 83 0,51 69
MOEA_D,6,2,198.92,962.28,0 13 27 73 95 57 96 46 7 81 8 100 93 49 94 66 53 80 4 0,27 46 93 95
MOEA_D,6,3,198.92,962.28,0 79 90 65 6 87 52 29 5 60 61 32 3 36 54 70 72 67 86 82 58 77 0,6 61 86
MOEA_D,6,4,198.92,962.28,0 48 62 1 22 23 84 56 0,
MOEA_D,6,5,198.92,962.28,0 50 92 43 25 2 99 34 21 33 37 68 39 18 16 40 19 17 31 20 91 0,37 43 91
MOEA_D,6,6,198.92,962.28,0 35 71 15 30 64 78 74 63 88 85 98 14 11 41 12 0,12 30
MOEA_D,7,1,192.07,1014.71,0 91 20 31 17 19 18 16 40 35 71 15 30 64 78 74 63 88 85 98 14 11 0,19 20 63
MOEA_D,7,2,192.07,1014.71,0 12 41 46 8 100 0,
MOEA_D,7,3,192.07,1014.71,0 49 32 3 36 54 90 65 6 87 52 29 5 60 61 97 93 13 0,61
MOEA_D,7,4,192.07,1014.71,0 27 73 95 57 96 83 89 10 26 59 44 38 47 69 28 42 76 9 55 0,44 57
MOEA_D,7,5,192.07,1014.71,0 77 58 82 86 67 72 79 24 45 51 94 66 53 80 4 75 81 7 0,7 77
MOEA_D,7,6,192.07,1014.71,0 50 92 48 62 70 22 23 84 56 39 68 37 33 21 1 34 99 2 25 43 0,34 62
MOEA_D,8,1,210.41,834.17,0 12 41 73 95 57 96 83 26 10 89 59 44 38 47 69 28 42 76 9 55 75 81 0,44 76 95
MOEA_D,8,2,210.41,834.17,0 46 7 8 100 93 97 61 60 5 0,
MOEA_D,8,3,210.41,834.17,0 4 80 53 66 94 24 45 51 49 32 3 36 54 90 65 6 87 52 29 79 0,79 94
MOEA_D,8,4,210.41,834.17,0 50 92 62 48 77 58 82 86 67 72 70 22 23 84 56 39 68 37 33 21 1 34 99 2 25 43 0,37 43 62 77 86 99
