algorithm,solution_id,truck_id,makespan,carbon,truck_route,drone_customers
PFG_MOEA_D_VER2,1,1,181.48,1012.61,0 27 12 73 57 95 41 11 14 15 98 85 88 63 74 78 64 30 71 35 40 0,14 63 78
PFG_MOEA_D_VER2,1,2,181.48,1012.61,0 4 45 3 36 54 70 72 67 86 82 23 84 56 39 68 37 16 18 17 31 0,70 84
PFG_MOEA_D_VER2,1,3,181.48,1012.61,0 20 19 91 33 22 1 34 43 92 50 25 2 99 0,25 34
PFG_MOEA_D_VER2,1,4,181.48,1012.61,0 21 62 48 58 77 66 94 79 90 65 51 53 80 0,65 66 79
PFG_MOEA_D_VER2,1,5,181.48,1012.61,0 24 49 32 6 87 52 5 29 60 61 97 93 100 76 42 7 8 0,
PFG_MOEA_D_VER2,1,6,181.48,1012.61,0 46 81 75 55 9 28 89 10 38 69 47 44 59 26 96 83 13 0,
PFG_MOEA_D_VER2,2,1,185.52,930.71,0 57 95 83 14 11 41 12 27 13 0,
PFG_MOEA_D_VER2,2,2,185.52,930.71,0 73 15 98 85 88 63 74 78 64 30 71 35 40 16 18 68 37 33 91 19 17 31 20 0,33 40 68 78 98
PFG_MOEA_D_VER2,2,3,185.52,930.71,0 99 34 1 21 39 56 84 23 22 70 54 58 77 50 0,34 56 58
PFG_MOEA_D_VER2,2,4,185.52,930.71,0 4 80 53 66 94 49 79 32 36 72 67 86 82 3 62 48 92 43 25 2 0,43 66
PFG_MOEA_D_VER2,2,5,185.52,930.71,0 24 45 51 90 65 6 87 52 29 5 60 61 97 75 81 76 42 7 46 8 93 100 0,6 51 81
PFG_MOEA_D_VER2,2,6,185.52,930.71,0 55 9 28 89 10 38 69 47 44 59 26 96 0,
PFG_MOEA_D_VER2,3,1,191.14,911.79,0 57 95 13 27 12 41 11 83 14 73 15 98 85 88 63 74 78 64 30 71 0,14 27 63 78 98
PFG_MOEA_D_VER2,3,2,191.14,911.79,0 20 17 31 35 40 16 18 19 91 33 37 68 39 56 84 23 22 21 1 34 99 50 4 0,21 34 84
PFG_MOEA_D_VER2,3,3,191.14,911.79,0 80 53 66 94 49 32 72 70 54 36 3 0,
PFG_MOEA_D_VER2,3,4,191.14,911.79,0 2 25 43 92 62 48 77 58 82 86 67 51 45 24 0,24 51
PFG_MOEA_D_VER2,3,5,191.14,911.79,0 79 90 65 6 87 52 29 5 60 61 97 93 100 76 42 7 46 8 0,90
PFG_MOEA_D_VER2,3,6,191.14,911.79,0 81 75 55 9 28 89 10 38 69 47 44 59 26 96 0,
PFG_MOEA_D_VER2,4,1,352.14,789.94,0 24 0,24
PFG_MOEA_D_VER2,4,2,352.14,789.94,0 4 90 65 6 87 52 5 29 60 61 97 93 0,29
PFG_MOEA_D_VER2,4,3,352.14,789.94,0 8 7 46 0,
PFG_MOEA_D_VER2,4,4,352.14,789.94,0 100 81 75 55 9 76 42 28 89 10 38 69 47 44 59 26 96 57 95 13 27 12 41 11 83 14 73 15 98 85 88 63 74 78 64 30 71 35 40 16 18 17 31 20 19 91 21 33 37 68 39 56 84 23 22 1 34 99 0,14 40 74 84 98
PFG_MOEA_D_VER2,4,5,352.14,789.94,0 2 43 25 50 92 0,
PFG_MOEA_D_VER2,4,6,352.14,789.94,0 80 79 51 45 53 66 94 49 32 3 36 54 70 72 67 86 82 62 48 58 77 0,62 70 94
PFG_MOEA_D_VER2,5,1,202.74,817.2,0 92 62 48 77 58 82 86 67 72 70 54 36 3 32 49 94 66 53 45 80 0,62 70 94
PFG_MOEA_D_VER2,5,2,202.74,817.2,0 51 79 24 0,
PFG_MOEA_D_VER2,5,3,202.74,817.2,0 90 65 6 87 52 5 29 60 61 97 93 100 8 7 46 0,29 46
PFG_MOEA_D_VER2,5,4,202.74,817.2,0 4 81 75 55 9 76 42 28 89 10 38 69 47 44 59 26 96 57 95 41 12 27 13 0,27
PFG_MOEA_D_VER2,5,5,202.74,817.2,0 83 11 14 73 15 98 85 88 63 74 78 64 30 71 35 40 16 18 17 31 20 0,11 40 63 98
PFG_MOEA_D_VER2,5,6,202.74,817.2,0 19 91 21 33 37 68 39 56 84 23 22 1 34 99 2 43 25 50 0,56
PFG_MOEA_D_VER2,6,1,257.07,792.02,0 50 92 0,
PFG_MOEA_D_VER2,6,2,257.07,792.02,0 48 62 77 58 82 86 67 72 70 54 36 3 32 49 94 66 0,49 62
PFG_MOEA_D_VER2,6,3,257.07,792.02,0 53 0,
PFG_MOEA_D_VER2,6,4,257.07,792.02,0 4 80 45 24 51 79 90 65 6 87 52 29 5 61 60 97 93 100 8 46 7 81 75 55 9 76 42 28 89 10 38 69 47 44 59 26 96 83 0,6 46 90
PFG_MOEA_D_VER2,6,5,257.07,792.02,0 57 95 41 11 14 13 27 12 73 15 98 85 88 63 74 78 64 30 71 35 40 16 18 17 31 20 19 91 21 33 37 68 39 56 84 23 22 1 34 0,16 21 56 63 78 98
PFG_MOEA_D_VER2,6,6,257.07,792.02,0 99 2 43 25 0,
PFG_MOEA_D_VER2,7,1,192.59,836.1,0 50 77 58 48 92 62 82 86 67 72 70 54 36 3 32 49 94 66 53 45 24 4 0,24 66
PFG_MOEA_D_VER2,7,2,192.59,836.1,0 80 51 79 0,80
PFG_MOEA_D_VER2,7,3,192.59,836.1,0 90 65 6 87 52 29 5 61 60 97 93 9 55 75 81 7 46 8 100 0,
PFG_MOEA_D_VER2,7,4,192.59,836.1,0 76 42 28 89 10 38 69 47 44 59 26 96 83 14 11 41 95 57 13 27 0,14 27
PFG_MOEA_D_VER2,7,5,192.59,836.1,0 12 73 15 98 85 88 63 74 78 64 30 71 35 40 16 18 19 17 31 20 0,74
PFG_MOEA_D_VER2,7,6,192.59,836.1,0 91 21 33 37 68 39 56 84 23 22 1 34 99 2 43 25 0,1 56
PFG_MOEA_D_VER2,8,1,256.24,813.11,0 25 50 92 82 86 67 72 70 54 36 3 32 49 0,70
PFG_MOEA_D_VER2,8,2,256.24,813.11,0 62 0,62
PFG_MOEA_D_VER2,8,3,256.24,813.11,0 48 58 77 8 100 81 46 28 89 10 38 69 7 42 76 9 55 75 93 97 61 60 5 29 52 87 6 65 90 79 51 45 94 66 53 80 4 24 0,24 29 79 81 94
PFG_MOEA_D_VER2,8,4,256.24,813.11,0 47 44 59 26 96 83 14 57 95 13 27 0,14
PFG_MOEA_D_VER2,8,5,256.24,813.11,0 12 41 11 73 15 98 85 88 63 74 78 64 30 71 35 40 16 18 17 31 20 19 91 21 33 37 68 39 56 84 23 22 1 34 99 2 0,21 56
PFG_MOEA_D_VER2,8,6,256.24,813.11,0 43 0,43
PFG_MOEA_D_VER2,9,1,432.33,779.41,0 77 58 48 25 50 0,
PFG_MOEA_D_VER2,9,2,432.33,779.41,0 92 62 82 86 67 72 70 54 36 3 32 0,
PFG_MOEA_D_VER2,9,3,432.33,779.41,0 53 66 94 49 51 0,51
PFG_MOEA_D_VER2,9,4,432.33,779.41,0 4 80 45 24 79 90 65 6 87 52 29 5 61 60 97 75 55 9 76 81 100 93 8 7 46 42 28 89 10 38 69 47 44 59 26 96 57 95 13 27 12 41 11 83 14 73 15 98 85 88 63 74 78 64 30 71 35 40 16 18 17 31 20 19 91 21 33 37 68 39 56 84 23 22 1 0,14 21 40 84
PFG_MOEA_D_VER2,9,5,432.33,779.41,0 34 0,34
PFG_MOEA_D_VER2,9,6,432.33,779.41,0 99 2 43 0,
