algorithm,solution_id,truck_id,makespan,carbon,truck_route,drone_customers
PFG_MOEA_D_NO_LS,1,1,184.64,2611.09,0 52 86 37 39 7 28 93 76 42 11 9 38 69 75 5 90 65 0,
PFG_MOEA_D_NO_LS,1,2,184.64,2611.09,0 87 100 55 98 63 64 14 17 91 35 31 96 34 12 41 95 0,
PFG_MOEA_D_NO_LS,1,3,184.64,2611.09,0 94 80 51 32 24 46 15 30 74 78 88 85 56 19 40 20 16 18 0,19
PFG_MOEA_D_NO_LS,1,4,184.64,2611.09,0 71 62 67 2 77 48 58 36 70 79 6 29 45 53 61 60 0,48
PFG_MOEA_D_NO_LS,1,5,184.64,2611.09,0 8 81 97 13 68 27 59 47 89 10 66 4 57 83 44 26 0,26 47
PFG_MOEA_D_NO_LS,1,6,184.64,2611.09,0 73 43 25 99 72 82 23 54 21 33 84 22 49 50 92 1 3 0,21
PFG_MOEA_D_NO_LS,2,1,190.16,2231.81,0 100 55 46 15 30 74 78 88 85 56 19 40 16 18 71 64 14 17 0,18 19 74
PFG_MOEA_D_NO_LS,2,2,190.16,2231.81,0 91 35 31 34 59 47 10 27 96 12 41 95 94 80 51 0,10 12 51 95
PFG_MOEA_D_NO_LS,2,3,190.16,2231.81,0 32 45 5 90 65 87 53 24 20 98 63 11 9 68 66 4 92 62 67 2 77 0,5 65 68 92
PFG_MOEA_D_NO_LS,2,4,190.16,2231.81,0 48 58 36 70 79 6 29 61 60 8 81 0,
PFG_MOEA_D_NO_LS,2,5,190.16,2231.81,0 97 13 83 44 26 42 49 75 89 38 69 52 3 0,52
PFG_MOEA_D_NO_LS,2,6,190.16,2231.81,0 82 23 54 21 33 84 22 50 1 37 72 99 43 25 86 57 73 39 7 28 93 76 0,1 21 39 76 82 86
PFG_MOEA_D_NO_LS,3,1,196.71,1990.27,0 70 79 6 29 61 60 8 81 97 14 17 35 31 13 83 44 57 0,
PFG_MOEA_D_NO_LS,3,2,196.71,1990.27,0 73 39 7 28 96 12 41 59 47 10 27 26 89 38 69 52 3 82 23 54 21 33 84 0,10 23 39 52 59
PFG_MOEA_D_NO_LS,3,3,196.71,1990.27,0 22 50 1 37 72 99 43 25 86 56 19 40 16 18 71 20 0,18 86
PFG_MOEA_D_NO_LS,3,4,196.71,1990.27,0 98 63 11 95 93 76 42 9 75 51 49 5 90 65 32 87 45 53 24 68 0,5 51 65 68 76 87
