algorithm,solution_id,truck_id,makespan,carbon,truck_route,drone_customers
PFG_MOEA_D,1,1,161.83,1134.56,0 100 93 61 97 81 9 42 14 73 41 95 57 13 27 12 0,57
PFG_MOEA_D,1,2,161.83,1134.56,0 26 59 44 38 47 69 89 10 46 28 76 55 75 5 29 90 79 51 0,
PFG_MOEA_D,1,3,161.83,1134.56,0 24 65 6 87 52 60 96 83 11 85 88 98 15 71 35 17 40 16 18 19 0,17 96 98
PFG_MOEA_D,1,4,161.83,1134.56,0 4 80 53 45 66 94 49 32 72 67 34 99 2 25 50 0,50 72
PFG_MOEA_D,1,5,161.83,1134.56,0 92 62 48 77 58 3 36 54 70 86 82 84 23 22 21 1 43 0,3 43 84
PFG_MOEA_D,1,6,161.83,1134.56,0 20 91 33 37 68 39 56 31 30 64 78 74 63 7 8 0,56 64 74
PFG_MOEA_D,2,1,189.72,846.72,0 99 34 1 22 23 84 56 39 68 37 33 21 91 20 19 18 16 40 35 31 17 0,17 35 39 84
PFG_MOEA_D,2,2,189.72,846.72,0 57 95 41 98 85 88 63 74 78 64 30 15 71 0,30 41
PFG_MOEA_D,2,3,189.72,846.72,0 12 73 14 11 83 96 26 59 44 38 47 69 89 10 28 42 81 7 46 0,26
PFG_MOEA_D,2,4,189.72,846.72,0 27 13 8 100 93 75 9 76 55 97 61 60 5 29 52 87 6 65 90 79 51 45 24 53 80 4 0,60 87 97
PFG_MOEA_D,2,5,189.72,846.72,0 49 32 94 66 0,
PFG_MOEA_D,2,6,189.72,846.72,0 50 77 58 3 36 54 70 72 67 86 82 62 48 92 43 25 2 0,3 70
PFG_MOEA_D,3,1,189.69,846.83,0 80 53 66 94 45 24 0,80
PFG_MOEA_D,3,2,189.69,846.83,0 32 3 36 54 70 72 67 86 82 23 22 1 34 99 2 25 43 48 77 58 62 92 50 0,3 22 72 77
PFG_MOEA_D,3,3,189.69,846.83,0 20 91 84 56 39 68 37 33 21 19 18 16 40 17 31 35 71 15 30 64 78 74 63 88 85 98 0,18 64 74 84 98
PFG_MOEA_D,3,4,189.69,846.83,0 13 27 12 41 73 14 11 83 95 57 96 26 89 10 59 44 38 47 69 28 42 0,10 57
