algorithm,solution_id,truck_id,makespan,carbon,truck_route,drone_customers
ALNSMO,1,1,277.9,3547.9,0 111 180 70 95 193 171 106 181 133 140 116 200 39 128 8 80 27 32 42 159 167 34 58 38 28 186 157 115 178 83 99 114 183 73 43 143 82 46 0,8 28 40 43 70 111 140 159 181 183 193
ALNSMO,1,2,277.9,3547.9,0 9 173 49 107 123 150 68 117 63 103 154 40 192 16 91 174 92 76 54 146 29 185 176 7 75 61 88 25 194 121 26 37 170 145 163 139 0,16 29 40 107 139 150 173 176 194
ALNSMO,1,3,277.9,3547.9,0 97 189 45 138 100 89 57 79 71 14 131 195 86 12 3 136 184 124 23 13 22 155 130 120 127 118 30 162 148 160 129 33 55 179 161 56 60 78 109 6 0,12 13 16 45 57 109 127 129 130 148 179
ALNSMO,1,4,277.9,3547.9,0 0,13 70
ALNSMO,1,5,277.9,3547.9,0 94 144 17 10 142 41 137 190 168 156 35 47 153 147 152 2 102 85 112 72 98 141 164 96 187 21 126 197 122 182 51 175 15 19 65 177 166 113 93 62 132 64 0,15 17 62 72 85 126 137 147 156 166 182
ALNSMO,1,6,277.9,3547.9,0 134 151 59 11 31 169 119 87 69 158 172 20 90 149 196 135 199 84 1 77 67 24 125 44 81 66 18 105 52 50 5 36 53 48 198 191 188 110 101 74 165 104 4 108 0,18 20 44 50 53 59 67 84 85 104 108 134 135 158 169 188 198
ALNSMO,2,1,277.9,3547.9,0 111 180 70 95 193 171 106 181 133 140 116 200 39 128 8 80 27 32 42 159 167 34 58 38 28 186 157 115 178 83 99 114 183 73 43 143 82 46 0,8 28 40 43 70 111 140 159 181 183 193
ALNSMO,2,2,277.9,3547.9,0 9 173 49 107 123 150 68 117 63 103 154 40 192 16 91 174 92 76 54 146 29 185 176 7 75 61 88 25 194 121 26 37 170 145 163 139 0,16 29 40 107 139 150 173 176 194
ALNSMO,2,3,277.9,3547.9,0 97 189 45 138 100 89 57 79 71 14 131 195 86 12 3 136 184 124 23 13 22 155 130 120 127 118 30 162 148 160 129 33 55 179 161 56 60 78 109 6 0,12 13 16 45 57 109 127 129 130 148 179
ALNSMO,2,4,277.9,3547.9,0 0,13 70
ALNSMO,2,5,277.9,3547.9,0 94 144 17 10 142 41 137 190 168 156 35 47 153 147 152 2 102 85 112 72 98 141 164 96 187 21 126 197 122 182 51 175 15 19 65 177 166 113 93 62 132 64 0,15 17 62 72 85 126 137 147 156 166 182
ALNSMO,2,6,277.9,3547.9,0 134 151 59 11 31 169 119 87 69 158 172 20 90 149 196 135 199 84 1 77 67 24 125 44 81 66 18 105 52 50 5 36 53 48 198 191 188 110 101 74 165 104 4 108 0,18 20 44 50 53 59 67 84 85 104 108 134 135 158 169 188 198
ALNSMO,3,1,240.68,4890.03,0 196 180 102 167 28 58 38 183 34 193 7 186 20 157 35 149 8 121 181 99 113 140 191 150 187 70 96 76 43 116 106 133 63 68 40 0,8 20 28 35 40 43 70 111 140 150 181 183 193
ALNSMO,3,2,240.68,4890.03,0 139 5 197 194 174 154 91 103 171 74 192 170 93 16 25 82 145 107 117 165 32 29 146 80 185 173 176 47 1 144 109 163 0,16 29 91 107 139 150 173 194
ALNSMO,3,3,240.68,4890.03,0 13 56 55 161 130 78 179 60 97 12 79 195 131 128 71 138 98 129 48 95 148 189 77 23 22 127 162 57 119 53 45 120 3 86 0,12 13 16 45 57 127 129 148 161 179
ALNSMO,3,4,240.68,4890.03,0 151 88 105 111 114 73 26 83 160 178 143 94 75 6 2 14 27 30 41 172 90 118 123 37 46 0,13 70 105
ALNSMO,3,5,240.68,4890.03,0 175 200 21 126 92 9 17 36 164 64 137 132 124 15 142 190 61 11 166 177 62 33 182 19 49 147 112 81 141 156 100 54 72 39 51 0,15 17 62 72 132 147 156 164 166 182 190
ALNSMO,3,6,240.68,4890.03,0 108 153 199 159 24 184 135 136 89 44 42 66 85 152 198 134 122 125 110 188 18 101 104 65 59 4 50 169 67 115 168 158 69 87 52 31 84 10 155 0,44 50 52 59 67 84 85 104 108 125 134 135 158 159 188
ALNSMO,4,1,240.68,4890.03,0 196 180 102 167 28 58 38 183 34 193 7 186 20 157 35 149 8 121 181 99 113 140 191 150 187 70 96 76 43 116 106 133 63 68 40 0,8 20 28 35 40 43 70 111 140 150 181 183 193
ALNSMO,4,2,240.68,4890.03,0 139 5 197 194 174 154 91 103 171 74 192 170 93 16 25 82 145 107 117 165 32 29 146 80 185 173 176 47 1 144 109 163 0,16 29 91 107 139 150 173 194
ALNSMO,4,3,240.68,4890.03,0 13 56 55 161 130 78 179 60 97 12 79 195 131 128 71 138 98 129 48 95 148 189 77 23 22 127 162 57 119 53 45 120 3 86 0,12 13 16 45 57 127 129 148 161 179
ALNSMO,4,4,240.68,4890.03,0 151 88 105 111 114 73 26 83 160 178 143 94 75 6 2 14 27 30 41 172 90 118 123 37 46 0,13 70 105
ALNSMO,4,5,240.68,4890.03,0 175 200 21 126 92 9 17 36 164 64 137 132 124 15 142 190 61 11 166 177 62 33 182 19 49 147 112 81 141 156 100 54 72 39 51 0,15 17 62 72 132 147 156 164 166 182 190
ALNSMO,4,6,240.68,4890.03,0 108 153 199 159 24 184 135 136 89 44 42 66 85 152 198 134 122 125 110 188 18 101 104 65 59 4 50 169 67 115 168 158 69 87 52 31 84 10 155 0,44 50 52 59 67 84 85 104 108 125 134 135 158 159 188
ALNSMO,5,1,276.49,3566.85,0 111 180 70 95 193 171 106 181 133 140 116 200 39 128 8 80 27 32 42 159 167 34 58 38 28 186 157 115 178 83 99 114 183 73 43 143 82 46 0,8 28 40 43 70 111 140 159 181 183 193
ALNSMO,5,2,276.49,3566.85,0 9 173 49 107 123 150 68 117 63 103 154 40 192 16 91 174 92 76 54 146 29 185 176 7 75 61 88 25 194 121 26 37 170 145 163 139 0,16 29 40 107 139 150 173 176 194
