algorithm,solution_id,truck_id,makespan,carbon,truck_route,drone_customers
PFG_MOEA_D,1,1,202.9,907.55,0 80 45 53 66 94 49 3 36 54 70 72 67 86 82 58 77 50 91 18 19 0,86 94
PFG_MOEA_D,1,2,202.9,907.55,0 31 40 16 33 37 68 56 39 84 23 22 21 1 34 43 25 2 48 62 92 0,
PFG_MOEA_D,1,3,202.9,907.55,0 13 27 12 41 73 14 98 85 88 63 74 78 64 30 15 71 35 17 20 99 0,30 99
PFG_MOEA_D,1,4,202.9,907.55,0 8 100 93 28 10 89 69 47 38 44 59 26 96 83 11 57 0,69 83
PFG_MOEA_D,1,5,202.9,907.55,0 95 46 7 42 0,7
PFG_MOEA_D,1,6,202.9,907.55,0 81 76 9 55 75 97 61 60 52 87 6 65 29 5 90 79 32 51 24 4 0,6 51 90
PFG_MOEA_D,2,1,252.26,825.64,0 1 34 0,
PFG_MOEA_D,2,2,252.26,825.64,0 50 77 58 48 62 92 43 25 2 99 18 17 35 71 15 30 64 78 74 63 88 85 98 14 11 83 41 73 12 27 0,12 63
PFG_MOEA_D,2,3,252.26,825.64,0 13 0,13
PFG_MOEA_D,2,4,252.26,825.64,0 95 57 96 26 59 44 38 47 69 89 10 28 46 7 8 0,28
PFG_MOEA_D,2,5,252.26,825.64,0 100 81 76 42 9 55 75 93 97 61 60 52 87 6 65 90 29 5 0,61
PFG_MOEA_D,2,6,252.26,825.64,0 79 32 51 45 24 4 80 53 66 94 49 3 36 54 70 72 67 86 82 23 22 37 68 56 39 84 33 21 91 19 16 40 31 20 0,3 37 94
PFG_MOEA_D,3,1,206.83,895.04,0 13 27 12 41 73 14 98 85 88 63 74 78 64 30 15 71 35 17 20 99 92 0,12 20 98
PFG_MOEA_D,3,2,206.83,895.04,0 57 95 11 83 96 26 59 44 38 47 69 89 10 28 42 7 81 76 9 55 93 100 8 46 0,7 69 76 95
PFG_MOEA_D,3,3,206.83,895.04,0 48 62 66 53 45 51 32 79 90 5 29 65 6 87 52 60 61 97 75 24 4 80 0,51
PFG_MOEA_D,3,4,206.83,895.04,0 94 49 3 36 54 70 72 67 86 82 0,3 94
PFG_MOEA_D,3,5,206.83,895.04,0 58 77 50 0,
PFG_MOEA_D,3,6,206.83,895.04,0 19 31 40 16 18 91 33 37 68 56 39 84 23 22 21 1 34 43 25 2 0,2 33
PFG_MOEA_D,4,1,194.24,972.75,0 13 95 57 96 26 59 44 38 47 69 89 10 28 76 81 42 7 46 0,13 28 44
PFG_MOEA_D,4,2,194.24,972.75,0 75 55 9 98 85 88 63 74 78 64 30 15 71 35 31 17 40 16 18 99 0,63 98
PFG_MOEA_D,4,3,194.24,972.75,0 27 12 41 73 14 11 83 8 100 93 97 61 60 29 5 0,61
PFG_MOEA_D,4,4,194.24,972.75,0 52 87 6 65 66 53 80 4 0,
PFG_MOEA_D,4,5,194.24,972.75,0 94 51 45 24 90 79 32 49 3 36 54 70 72 67 86 82 58 77 48 0,51 79
PFG_MOEA_D,4,6,194.24,972.75,0 20 19 91 33 37 68 56 39 84 23 22 21 1 34 43 92 62 50 25 2 0,34 91
PFG_MOEA_D,5,1,216.05,857.15,0 34 1 92 62 48 58 77 50 0,
PFG_MOEA_D,5,2,216.05,857.15,0 43 25 2 99 18 17 35 71 15 30 64 78 74 63 88 85 98 14 11 83 0,64 98
PFG_MOEA_D,5,3,216.05,857.15,0 41 0,
PFG_MOEA_D,5,4,216.05,857.15,0 13 27 12 73 95 57 96 26 59 44 38 47 69 89 10 28 42 9 76 81 100 8 7 46 0,28 96
PFG_MOEA_D,5,5,216.05,857.15,0 93 75 55 97 61 60 52 87 6 65 90 29 5 79 32 51 45 24 66 53 80 4 0,6 32 90
PFG_MOEA_D,5,6,216.05,857.15,0 94 49 3 36 54 70 72 67 86 82 23 22 37 68 56 39 84 33 21 91 19 16 40 31 20 0,37 86
PFG_MOEA_D,6,1,201.99,937.03,0 92 99 20 17 35 71 15 30 64 78 74 63 88 85 98 14 73 41 12 27 13 8 0,12 63 64 99
PFG_MOEA_D,6,2,201.99,937.03,0 57 95 11 83 96 26 59 44 38 47 69 89 10 28 42 76 93 100 81 7 46 0,7 93 95
PFG_MOEA_D,6,3,201.99,937.03,0 9 55 75 97 61 60 52 87 6 65 29 5 90 79 0,61 90
PFG_MOEA_D,6,4,201.99,937.03,0 4 24 94 66 32 51 45 53 80 0,
PFG_MOEA_D,6,5,201.99,937.03,0 49 3 36 54 70 72 67 86 82 58 77 50 91 0,3 86
PFG_MOEA_D,6,6,201.99,937.03,0 19 18 31 40 16 33 37 68 56 39 84 23 22 21 1 34 43 25 2 48 62 0,2 19 34
PFG_MOEA_D,7,1,270.9,808.88,0 20 19 91 33 37 68 56 39 84 23 22 21 1 34 43 92 62 0,43 62
PFG_MOEA_D,7,2,270.9,808.88,0 4 80 53 66 94 49 3 36 54 70 72 67 86 82 58 77 48 50 25 2 99 18 16 40 17 31 35 71 15 30 64 78 74 63 88 85 98 14 11 0,2 3 63 64 77 86
PFG_MOEA_D,7,3,270.9,808.88,0 83 0,83
PFG_MOEA_D,7,4,270.9,808.88,0 13 27 12 73 41 95 57 96 26 59 44 38 47 69 10 89 28 42 93 100 8 7 46 0,7 93
PFG_MOEA_D,7,5,270.9,808.88,0 81 76 9 55 75 97 61 60 52 87 6 65 29 5 90 0,6 60
PFG_MOEA_D,7,6,270.9,808.88,0 79 32 51 45 24 0,
PFG_MOEA_D,8,1,183.89,993.65,0 20 19 91 33 37 68 56 39 84 23 22 21 1 34 43 92 62 48 66 0,19 37 43 62
PFG_MOEA_D,8,2,183.89,993.65,0 4 80 53 94 49 3 36 54 70 72 67 86 82 0,
PFG_MOEA_D,8,3,183.89,993.65,0 58 77 50 25 2 99 18 16 40 17 31 35 71 15 30 64 78 0,30
PFG_MOEA_D,8,4,183.89,993.65,0 13 27 12 41 73 74 63 88 85 98 14 11 83 95 57 96 26 0,12
PFG_MOEA_D,8,5,183.89,993.65,0 59 44 38 47 69 89 10 28 46 7 42 76 9 55 75 81 100 8 0,7 28
PFG_MOEA_D,8,6,183.89,993.65,0 24 45 51 32 79 90 65 6 87 52 5 29 60 61 97 93 0,61 90
PFG_MOEA_D,9,1,243.79,825.83,0 93 100 81 76 42 7 8 0,76 93
