algorithm,solution_id,truck_id,makespan,carbon,truck_route,drone_customers
ALNSMO,1,1,201.73,1501.29,0 59 44 98 30 15 61 76 79 42 51 46 53 49 24 94 48 2 0,2 24 42 46 76
ALNSMO,1,2,201.73,1501.29,0 17 12 63 41 13 57 7 8 77 0,9 13 63 77
ALNSMO,1,3,201.73,1501.29,0 50 92 3 72 67 66 82 23 84 91 20 27 11 83 28 81 0,66
ALNSMO,1,4,201.73,1501.29,0 90 96 6 93 52 9 85 31 88 74 78 64 71 4 40 62 16 18 58 0,4 31 58 60 62 93 96
ALNSMO,1,5,201.73,1501.29,0 95 73 10 89 97 100 60 87 65 70 54 55 36 22 68 39 56 21 1 34 0,55 70 100
ALNSMO,1,6,201.73,1501.29,0 35 99 33 37 19 43 25 80 32 45 86 29 5 75 69 47 38 14 26 0,14 19 32 35 83 86
ALNSMO,2,1,201.73,1501.29,0 59 44 98 30 15 61 76 79 42 51 46 53 49 24 94 48 2 0,2 24 42 46 76
ALNSMO,2,2,201.73,1501.29,0 17 12 63 41 13 57 7 8 77 0,9 13 63 77
ALNSMO,2,3,201.73,1501.29,0 50 92 3 72 67 66 82 23 84 91 20 27 11 83 28 81 0,66
ALNSMO,2,4,201.73,1501.29,0 90 96 6 93 52 9 85 31 88 74 78 64 71 4 40 62 16 18 58 0,4 31 58 60 62 93 96
ALNSMO,2,5,201.73,1501.29,0 95 73 10 89 97 100 60 87 65 70 54 55 36 22 68 39 56 21 1 34 0,55 70 100
ALNSMO,2,6,201.73,1501.29,0 35 99 33 37 19 43 25 80 32 45 86 29 5 75 69 47 38 14 26 0,14 19 32 35 83 86
ALNSMO,3,1,174.81,1903.44,0 61 76 51 42 53 46 50 48 37 44 59 98 15 78 2 66 24 0,2 24 42 46 76 98
ALNSMO,3,2,174.81,1903.44,0 7 9 57 13 41 63 73 56 17 77 0,9 13 63 77
ALNSMO,3,3,174.81,1903.44,0 79 45 54 72 82 23 84 20 27 91 83 11 10 97 81 0,79 91
ALNSMO,3,4,174.81,1903.44,0 31 90 58 6 62 52 8 85 88 93 74 96 64 30 4 71 40 16 39 18 0,4 8 31 58 60 62 93 96
ALNSMO,3,5,174.81,1903.44,0 99 12 89 26 22 100 60 87 94 95 49 55 3 36 21 70 68 1 34 0,22 55 60 70 89 95
ALNSMO,3,6,174.81,1903.44,0 43 19 92 33 67 86 80 69 38 47 14 28 35 75 32 5 29 65 25 0,14 19 32 33 35 83 86
ALNSMO,4,1,174.81,1903.44,0 61 76 51 42 53 46 50 48 37 44 59 98 15 78 2 66 24 0,2 24 42 46 76 98
ALNSMO,4,2,174.81,1903.44,0 7 9 57 13 41 63 73 56 17 77 0,9 13 63 77
ALNSMO,4,3,174.81,1903.44,0 79 45 54 72 82 23 84 20 27 91 83 11 10 97 81 0,79 91
ALNSMO,4,4,174.81,1903.44,0 31 90 58 6 62 52 8 85 88 93 74 96 64 30 4 71 40 16 39 18 0,4 8 31 58 60 62 93 96
ALNSMO,4,5,174.81,1903.44,0 99 12 89 26 22 100 60 87 94 95 49 55 3 36 21 70 68 1 34 0,22 55 60 70 89 95
ALNSMO,4,6,174.81,1903.44,0 43 19 92 33 67 86 80 69 38 47 14 28 35 75 32 5 29 65 25 0,14 19 32 33 35 83 86
ALNSMO,5,1,175.84,1865.72,0 61 76 51 42 53 46 50 48 37 44 59 98 15 78 2 66 24 0,2 24 42 46 76 98
ALNSMO,5,2,175.84,1865.72,0 7 9 57 13 41 63 73 56 17 77 0,9 13 63 77
ALNSMO,5,3,175.84,1865.72,0 79 45 54 72 82 23 84 20 27 91 83 11 10 97 81 0,79 91
ALNSMO,5,4,175.84,1865.72,0 31 90 58 6 62 52 8 85 88 93 74 96 64 30 4 71 40 16 39 18 0,4 8 31 58 60 62 93 96
ALNSMO,5,5,175.84,1865.72,0 99 12 89 26 22 100 60 87 94 95 49 55 3 36 21 70 68 1 34 0,22 55 60 70 89 95
ALNSMO,5,6,175.84,1865.72,0 43 19 92 33 67 86 80 69 38 47 14 28 35 75 32 5 29 65 25 0,14 19 25 32 33 35 83 86
ALNSMO,6,1,175.88,1777.36,0 76 79 87 51 42 53 46 48 37 44 59 78 98 15 2 66 24 0,2 24 42 46 76 98
ALNSMO,6,2,175.88,1777.36,0 7 9 57 63 41 13 12 17 1 77 0,9 13 63 77
ALNSMO,6,3,175.88,1777.36,0 27 11 91 83 100 81 80 54 72 82 23 84 20 99 50 0,20 91 100
ALNSMO,6,4,175.88,1777.36,0 31 90 58 52 62 6 8 85 88 96 74 64 93 30 4 71 40 16 39 18 0,4 8 31 58 60 62 93 96
ALNSMO,6,5,175.88,1777.36,0 73 10 89 26 60 97 61 95 94 22 49 55 3 36 21 70 68 56 34 0,22 55 60 70 89 95
ALNSMO,6,6,175.88,1777.36,0 43 19 92 33 67 86 45 65 29 5 32 75 35 28 14 47 69 38 25 0,14 19 32 33 35 83 86
ALNSMO,7,1,182.14,1522.62,0 59 44 98 30 15 61 76 79 42 51 46 53 49 2 94 24 48 0,2 24 42 46 76
ALNSMO,7,2,182.14,1522.62,0 77 17 12 13 41 63 57 7 8 0,9 13 63 77
ALNSMO,7,3,182.14,1522.62,0 50 92 54 72 67 66 82 23 84 91 20 27 11 83 28 81 0,66 83
ALNSMO,7,4,182.14,1522.62,0 58 90 96 6 52 93 9 85 31 88 74 78 64 71 4 40 62 16 18 0,4 31 58 60 62 93 96
ALNSMO,7,5,182.14,1522.62,0 95 73 10 89 97 100 60 87 70 65 55 36 22 3 21 68 39 56 1 43 0,22 55 70 89 95 100
ALNSMO,7,6,182.14,1522.62,0 35 34 33 37 19 99 26 69 47 14 38 75 5 29 86 45 32 80 25 0,14 19 25 32 33 35 83 86
ALNSMO,8,1,201.69,1501.3,0 59 44 98 30 15 61 76 79 42 51 46 53 49 24 94 2 48 0,2 24 42 46 76
ALNSMO,8,2,201.69,1501.3,0 17 12 63 41 13 57 7 8 77 0,9 13 63 77
ALNSMO,8,3,201.69,1501.3,0 50 92 3 72 67 66 82 23 84 91 20 27 11 83 28 81 0,66
ALNSMO,8,4,201.69,1501.3,0 90 96 6 93 52 9 85 31 88 74 78 64 71 4 40 62 16 18 58 0,4 31 58 60 62 93 96
ALNSMO,8,5,201.69,1501.3,0 95 73 10 89 97 100 60 87 65 70 54 55 36 22 68 39 56 21 1 34 0,55 70 100
ALNSMO,8,6,201.69,1501.3,0 35 99 33 37 19 43 25 80 32 45 86 29 5 75 69 47 38 14 26 0,14 19 32 35 83 86
ALNSMO,9,1,196.73,1501.32,0 59 44 98 30 15 61 76 79 42 51 46 53 49 24 94 48 2 0,2 24 42 46 76
ALNSMO,9,2,196.73,1501.32,0 17 12 63 41 13 57 7 8 77 0,9 13 63 77
ALNSMO,9,3,196.73,1501.32,0 50 92 3 72 67 66 82 23 84 91 20 27 11 83 28 81 0,66
ALNSMO,9,4,196.73,1501.32,0 90 96 6 93 52 9 85 31 88 74 78 64 71 4 40 62 16 18 58 0,4 31 58 60 62 93 96
ALNSMO,9,5,196.73,1501.32,0 95 73 10 89 97 100 60 87 65 70 54 55 36 22 68 39 56 21 1 34 0,55 70 95 100
ALNSMO,9,6,196.73,1501.32,0 35 99 33 37 19 43 25 80 32 45 86 29 5 75 69 47 38 14 26 0,14 19 32 35 83 86
